label,text,description
HUM:gr,Whom did the Chicago Bulls beat in the 1993 championship ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What toy company is the world 's No.1 maker of female apparel ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Who is the leading competitor of Trans Union Company ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What is the best college in the country ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"What company started out making pies , and wound up manufacturing plastic throwing toys ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,What college produced the most winning Super Bowl quarterbacks ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What party was Winston Churchill a member of ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What piano company claims its product is the `` Instrument of the immortals '' ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which college did Dikembe Mutombo play basketball at ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What fast-food magnate 's initials graced the left sleeve of the San Diego Padres ' baseball uniforms in 1984 ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What is the name of Joan Jett 's band ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What diamond producer controls about 80% of the world 's diamonds ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Who made the rotary engine automobile ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What police force did Mack Sennett create ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which company that manufactures video-game hardware sells the `` super system '' ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"Who provides telephone service in Orange County , California ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,What baseball team was routinely called `` dem bums '' by its frustrated fans ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What team did baseball 's St. Louis Browns become ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What NFL team did Vince Lombardi end his coaching career with ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Rotary engines were manufactured by which company ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What piano company claims its product is the `` Instrument of the immortals '' ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What is the name of the firm that makes Spumante ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Who produces Spumante ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What university was Woodrow Wilson President of ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What businesses in Alaska were affected by the Exxon Valdez oil spill ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What company 's trademark was His Master 's Voice ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What company sells the most greeting cards ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What National League baseball team employed 72 third baseemen in its first 2 seasons ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What company produces Spumante ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Who are the Challengers of the Unknown ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"Who provides telephone service in Orange County , California ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which team won the Super Bowl in 1968 ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What company markets a shampoo `` for brunettes only '' ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What party was Winston Churchill a member of ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What organization was founded by the Rev. Jerry Falwell ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What is the first personal computer company ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What Japanese electronics company was named for a coastal city northeast of Tokyo ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which radio stations air the Jim Bohannon Radio Talk Show ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Name the tree growing company .,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What government department did The Untouchables work for ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Who is the leading competitor of Trans Union Company ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which high schools are included in the South Florida Ice Hockey league ?,"Inquiries about groups or organizations, including their names and functions."
